ra,dec,err_maj,err_min,err_ang,j_m,j_msig,h_m,h_msig,k_m,k_msig,rd_flg,bl_flg,cc_flg,extd_flg,id_opt,b_m_opt,r_m_opt,dist_opt,phi_opt,nopt_mchs
42.221132,26.209257,0.12,0.12,0,15.805,0.067,15.203,0.087,14.747,0.085,222,111,000,0,112500914623,20.30,17.40,0.82,250,1
346.735015,25.022284,0.26,0.21,165,16.673,0.149,15.835,0.168,15.448,9.999,220,110,000,0,112519956738,19.80,17.70,1.63,350,2
344.183546,24.814074,0.12,0.12,90,15.133,0.053,14.537,0.057,14.298,0.060,222,111,000,0,112519867988,18.50,16.40,0.20,163,1
345.156145,28.781633,0.12,0.12,90,15.237,0.053,14.474,0.056,14.272,0.067,222,111,000,0,112519902806,19.40,16.80,0.60,136,1
344.174655,25.574856,0.27,0.25,84,16.810,0.184,15.977,0.185,15.755,0.212,222,111,000,0,112519867680,20.00,18.00,0.35,171,1
345.059550,28.613655,0.12,0.12,90,15.988,0.082,15.361,0.096,14.949,0.107,222,111,000,0,,,,,,0
344.269991,29.113010,0.12,0.12,90,15.279,0.053,14.618,0.061,14.344,0.067,222,111,000,0,112519871190,19.40,16.80,1.10,301,1
344.907297,25.231133,0.12,0.12,90,9.208,0.046,8.930,0.015,8.887,0.030,112,001,000,0,112519894117,10.70,10.60,1.63,64,1
344.596941,24.897434,0.13,0.13,90,16.065,0.095,15.445,0.110,15.457,0.190,222,111,000,0,112519882855,20.70,17.80,0.32,65,1
41.235744,23.944769,0.12,0.12,90,15.780,0.066,15.011,0.073,14.827,0.095,222,111,000,0,112500893212,19.20,17.10,0.78,39,1
43.025028,26.970453,0.32,0.27,5,16.422,0.109,16.273,0.213,16.544,9.999,220,110,000,0,112500932523,18.50,18.00,1.67,174,1
344.742670,26.817863,0.21,0.19,97,16.123,0.098,15.658,0.129,15.303,0.140,222,111,000,0,,,,,,0
344.334203,24.303875,0.12,0.12,90,14.848,0.044,14.377,0.053,14.102,0.059,222,111,000,0,112519873528,18.00,15.80,0.36,37,1
345.340400,24.716730,0.28,0.24,100,16.243,0.094,15.705,0.139,15.678,0.189,222,111,000,0,112519909213,20.90,18.00,0.11,349,1
344.331318,28.006100,0.12,0.12,90,14.079,0.041,13.759,0.044,13.669,0.043,222,111,000,0,,,,,,0
344.402810,27.343920,0.23,0.21,7,16.197,0.097,15.835,0.147,15.388,0.153,222,111,000,0,112519876044,19.10,17.20,0.54,106,1
344.356403,29.328814,0.13,0.12,0,15.725,0.074,15.025,0.078,14.889,0.105,222,111,000,0,112519874364,20.00,17.60,0.51,118,1
344.209962,25.643171,0.12,0.12,90,15.766,0.077,15.031,0.080,14.805,0.097,222,111,000,0,112519868941,21.00,18.10,0.97,194,1
42.490089,28.634699,0.12,0.12,90,14.748,0.037,14.298,0.050,14.317,0.063,222,111,000,0,112500920548,17.30,15.20,0.82,247,1
41.393107,29.076155,0.16,0.14,0,14.332,0.031,13.630,0.040,13.375,0.039,222,111,000,0,112500896650,20.60,17.10,0.54,148,1
344.967025,28.414249,0.14,0.12,90,15.528,0.066,14.962,0.076,14.690,0.086,222,111,000,0,112519896272,21.00,17.70,0.51,191,1
347.107590,25.994019,0.12,0.12,90,14.274,0.039,13.950,0.047,13.765,0.058,222,111,000,0,112519968859,17.00,15.20,0.64,57,1
346.070564,27.955235,0.12,0.12,90,15.116,0.052,14.529,0.065,14.377,0.074,222,111,000,0,112519934262,17.20,16.30,1.12,132,1
41.615092,29.669205,0.12,0.12,90,16.058,0.087,15.235,0.091,14.823,0.102,222,111,000,0,112500901315,19.90,17.20,0.47,163,1
42.338154,26.713638,0.14,0.12,0,15.631,0.057,15.151,0.085,14.908,0.102,222,111,000,0,112500917264,18.40,16.60,0.47,216,1
42.549481,28.533514,0.20,0.19,97,16.506,0.107,15.670,0.125,15.263,0.131,222,111,000,0,,,,,,0
41.300602,24.285864,0.12,0.12,90,14.172,0.030,13.794,0.044,13.685,0.042,222,111,000,0,112500894622,17.30,15.30,0.07,354,1
346.439815,24.243713,0.13,0.12,0,13.363,0.031,12.805,0.033,12.534,0.034,222,111,000,0,112519946804,19.30,16.50,0.70,17,1
43.045038,29.593719,0.25,0.12,0,15.353,0.049,14.776,0.061,14.409,0.075,222,111,000,0,112500933013,18.90,16.50,0.28,172,1
40.521929,29.156496,0.33,0.20,0,14.365,0.042,13.813,0.042,13.723,0.043,222,111,000,0,,,,,,0
41.247242,24.958202,0.13,0.12,0,7.315,0.018,6.673,0.018,6.493,0.032,111,000,000,0,T1772-00176-1,11.93,10.09,0.12,23,2
347.034288,29.118513,0.20,0.19,166,16.294,0.111,15.502,0.137,15.259,0.140,222,111,000,0,,,,,,0
41.449657,25.987864,0.28,0.25,13,16.929,0.153,15.952,0.155,15.805,0.217,222,111,000,0,112500897808,20.30,18.50,0.83,210,1
43.956176,25.227196,0.16,0.12,90,13.972,0.034,13.608,0.037,13.458,0.058,222,111,000,0,112500953902,16.70,14.70,0.41,138,1
42.774069,27.048380,0.21,0.20,90,14.936,0.039,14.328,0.050,17.230,9.999,220,110,000,0,112500926918,20.10,17.60,2.60,295,1
345.533340,29.442043,0.13,0.13,90,15.775,0.071,15.393,0.122,15.487,0.166,222,111,000,0,112519915968,18.20,16.90,0.75,63,1
106.048337,19.998343,0.14,0.13,45,15.778,0.067,15.493,0.119,15.534,0.174,222,111,000,0,105004828800,17.70,16.40,1.14,195,1
40.762542,25.457661,0.23,0.21,82,16.671,0.136,15.729,0.150,15.165,0.133,222,111,000,0,112500883383,20.30,18.10,0.54,197,1
41.008089,24.616690,0.16,0.12,0,14.308,0.038,13.756,0.040,13.645,0.048,222,111,000,0,112500888571,18.20,15.50,0.06,190,1
43.055918,24.232798,0.22,0.12,0,15.159,0.048,14.551,0.056,14.248,0.063,222,111,000,0,112500933225,20.90,19.00,2.34,270,1
346.667714,24.198769,0.12,0.12,90,15.300,0.050,14.732,0.072,14.533,0.088,222,111,000,0,112519954420,19.40,17.10,0.21,20,1
42.362684,25.984798,0.21,0.19,104,16.463,0.111,15.779,0.140,16.111,9.999,220,110,000,0,112500917803,18.50,17.10,1.05,259,1
42.762979,29.092476,0.15,0.14,0,13.353,0.033,12.888,0.034,12.777,0.035,222,111,000,0,112500926657,16.20,14.10,1.11,281,1
106.775041,22.994738,0.13,0.13,0,15.405,0.052,14.840,9.999,14.686,0.074,202,101,000,0,112504934815,18.80,16.50,0.34,186,1
41.257194,29.229895,0.26,0.21,176,16.620,0.122,15.740,0.134,15.255,9.999,220,110,000,0,112500893670,20.00,17.90,0.42,122,1
40.752396,24.337893,0.22,0.12,0,14.145,0.033,13.458,0.036,13.264,0.036,222,111,000,0,112500883173,18.60,15.80,0.67,117,1
41.310273,25.339014,0.18,0.13,90,14.756,0.035,14.109,0.043,13.990,0.052,222,111,000,0,112500894816,18.30,16.30,0.41,204,1
41.447630,27.837030,0.27,0.23,85,16.161,0.080,15.744,0.131,15.769,0.196,222,111,000,0,112500897765,20.10,17.60,1.38,185,1
43.429527,29.335377,0.25,0.21,12,16.729,0.153,15.681,0.138,15.168,0.135,222,111,000,0,,,,,,0
41.626502,26.799177,0.17,0.16,82,16.159,0.079,15.526,0.107,15.042,0.111,222,111,000,0,,,,,,0
106.754413,21.249781,0.23,0.22,45,16.655,0.128,15.968,0.171,15.429,9.999,220,110,000,0,,,,,,0
345.462508,25.182810,0.13,0.13,90,16.026,0.082,15.519,0.119,15.137,0.132,222,111,000,0,112519913543,19.20,16.70,0.24,169,1
42.894188,25.755926,0.32,0.27,82,16.926,0.167,15.936,0.160,15.555,0.169,222,111,000,0,112500929553,21.10,18.60,1.37,167,1
40.984219,27.904434,0.12,0.12,90,15.129,0.044,14.597,0.059,14.445,0.069,222,111,000,0,112500888045,18.00,16.40,1.34,199,1
132.419827,7.471792,0.12,0.12,90,15.526,0.060,15.128,0.089,14.761,0.100,222,111,000,0,090006211392,18.30,16.80,0.75,162,1
40.882788,29.837095,0.29,0.22,175,16.351,0.102,15.731,0.158,15.421,0.154,222,111,000,0,,,,,,0
43.161264,28.475752,0.12,0.12,90,10.856,0.031,10.620,0.029,10.578,0.032,222,111,000,0,112500935586,12.30,11.50,0.45,131,1
346.765428,28.442165,0.13,0.12,0,14.992,0.049,14.236,0.052,14.082,0.071,222,111,000,0,112519957758,20.40,17.50,0.75,95,2
346.710510,28.179123,0.20,0.12,0,12.744,0.056,12.069,0.046,11.718,0.058,222,111,000,1,112519955897,10.20,8.80,0.77,139,1,1865
344.542333,30.008516,0.12,0.12,90,12.042,0.033,11.745,0.034,11.689,0.029,222,111,000,0,120019897616,15.00,13.40,0.90,63,1
40.874094,27.021446,0.18,0.12,0,15.644,0.063,15.216,0.105,15.000,0.110,222,111,000,0,112500885727,18.00,16.90,0.69,205,1
344.067824,29.097284,0.20,0.13,4,15.919,0.086,15.400,0.103,15.504,0.166,222,111,000,0,112519863845,19.10,17.20,0.49,32,1
345.297239,29.178667,0.12,0.12,90,15.099,0.043,14.912,0.067,14.615,0.082,222,111,000,0,112519907804,17.70,16.30,0.51,97,1
344.759040,29.295294,0.51,0.51,90,14.429,9.999,13.610,9.999,14.052,0.184,004,000,000,0,,,,,,0
345.831492,29.980043,0.14,0.13,0,16.054,0.088,15.176,0.092,15.207,0.152,222,111,000,0,112519926268,20.30,17.60,0.53,46,1
344.369767,29.755161,0.15,0.12,0,15.007,0.047,14.439,0.053,14.249,0.063,222,111,000,0,112519874879,18.20,16.50,0.60,109,1
344.471642,24.514900,0.13,0.12,0,13.630,0.034,12.888,0.034,12.769,0.031,222,111,000,0,112519878428,18.10,15.30,0.50,248,1
344.349314,29.918533,0.15,0.12,0,15.022,0.045,14.329,0.050,14.203,0.056,222,111,000,0,112519874094,20.90,18.00,1.11,278,1
344.724854,27.639221,0.12,0.12,0,15.631,0.077,15.104,0.084,14.694,0.099,222,111,000,0,112519887371,20.90,17.70,1.05,100,1
344.344804,25.702707,0.21,0.20,135,16.338,0.123,15.880,0.156,15.548,9.999,220,110,000,0,,,,,,0
345.144046,24.191996,0.13,0.13,0,16.001,0.082,15.337,0.113,15.163,0.127,222,111,000,0,112519902365,21.30,18.70,1.04,220,1
344.370793,27.759911,0.19,0.12,0,15.047,0.049,14.305,0.051,14.132,0.054,222,111,000,0,112519874915,19.70,17.40,0.76,159,1
344.375010,25.539276,0.19,0.18,120,16.491,0.131,15.504,0.122,15.166,0.140,222,111,000,0,112519875056,20.10,17.60,0.08,249,1
344.542066,28.800282,0.36,0.32,13,17.205,0.239,15.953,0.168,15.707,0.203,222,111,000,0,112519880897,21.00,18.90,1.05,130,1
344.342333,26.470310,0.12,0.12,90,14.060,0.036,13.335,0.037,13.220,0.039,222,111,000,0,112519873823,18.00,15.70,0.80,127,1
344.344835,25.149252,0.14,0.12,90,15.028,0.052,14.511,0.059,14.194,0.060,222,111,000,0,112519873914,18.50,16.50,0.50,211,1
42.587987,28.215626,0.12,0.12,90,13.880,0.029,13.360,0.032,13.282,0.041,222,111,000,0,112500922644,16.90,15.00,0.50,206,1
41.397744,25.414770,0.20,0.13,90,14.801,0.035,14.328,0.045,14.173,0.056,222,111,000,0,112500896748,18.30,16.10,0.73,174,1
344.190270,26.107298,0.12,0.12,0,11.837,0.034,11.518,0.033,11.441,0.030,222,111,000,0,112519868215,14.70,12.90,0.88,336,1
346.142361,29.344116,0.13,0.12,0,14.720,0.037,14.113,0.051,13.953,0.057,222,111,000,0,112519936733,18.20,16.40,1.04,119,1
344.413505,27.057772,0.13,0.12,0,13.536,0.034,13.067,0.033,13.075,0.034,222,111,000,0,112519876429,16.10,14.70,0.85,130,1
344.732350,27.103788,0.14,0.12,0,14.869,0.043,14.244,0.046,14.181,0.064,222,111,000,0,112519887635,18.10,16.50,0.61,155,1
344.917969,25.684723,0.12,0.12,90,15.663,0.067,14.962,0.075,14.656,0.086,222,111,000,0,112519894496,20.80,17.90,0.17,120,1
345.602124,24.397709,0.29,0.25,83,16.402,0.119,16.170,0.214,15.341,9.999,220,110,000,0,112519918424,19.00,17.80,0.46,31,1
345.317570,28.411919,0.12,0.12,90,15.723,0.061,15.001,0.079,14.767,0.091,222,111,000,0,112519908452,20.40,18.60,1.94,208,1
344.179866,26.653433,0.14,0.12,0,15.468,0.066,14.841,0.074,14.590,0.084,222,111,000,0,112519867873,18.60,16.60,0.93,119,1
41.561683,27.393879,0.12,0.12,90,15.327,0.051,14.980,0.067,14.909,0.094,222,111,000,0,112500900185,17.70,16.20,1.90,267,1
42.886090,24.900490,0.24,0.21,107,16.570,0.118,15.946,0.166,15.625,0.182,222,111,000,0,112500929373,20.10,17.10,0.12,186,1
344.198792,27.496519,0.27,0.26,113,16.907,0.208,15.885,0.169,15.333,0.147,222,111,000,0,112519868537,20.30,18.50,1.48,167,1
345.104746,25.893572,0.12,0.12,90,15.177,0.052,14.672,0.064,14.221,0.065,222,111,000,0,112519901022,21.00,18.50,0.11,21,1
345.434696,25.525009,0.12,0.12,90,15.693,0.062,14.860,0.073,14.617,0.076,222,111,000,0,,,,,,0
346.319509,25.787680,0.12,0.12,90,12.497,0.027,12.179,0.029,12.112,0.032,222,111,000,0,112519942901,15.50,14.00,0.99,53,1
344.584472,25.645567,0.12,0.12,90,12.962,0.035,12.663,0.036,12.567,0.033,222,111,000,0,112519882378,16.00,14.00,0.32,179,1
344.070884,26.656012,0.14,0.12,0,14.768,0.043,14.179,0.051,14.161,0.058,222,111,000,0,112519863957,17.90,16.00,0.75,176,1
345.621273,27.961946,0.24,0.22,70,16.456,0.114,15.635,0.131,15.571,0.196,222,111,000,0,112519919056,20.70,17.70,0.69,185,1
42.893546,26.216051,0.16,0.13,90,15.596,0.054,15.278,0.090,15.171,0.125,222,111,000,0,112500929533,18.20,16.40,0.40,207,1
41.618946,27.590942,0.13,0.13,90,15.452,0.050,15.022,0.076,15.159,0.120,222,111,000,0,112500901408,18.30,16.40,0.49,210,1
132.241160,9.439597,0.16,0.12,0,15.615,0.091,15.098,0.101,14.595,0.106,222,111,000,1,097506139753,17.30,13.70,0.29,49,2,5142
41.390404,26.259296,0.19,0.14,90,14.458,0.032,14.163,0.045,14.048,0.054,222,111,000,0,112500896593,17.40,15.30,0.51,158,1
40.651412,29.245436,0.14,0.12,0,15.663,0.060,15.105,0.089,14.749,0.093,222,111,000,0,112500881054,21.00,18.10,1.23,249,1
41.510102,27.407890,0.26,0.25,10,16.905,0.214,15.691,0.128,15.642,0.197,222,111,000,0,,,,,,0
43.570404,28.328255,0.17,0.12,0,12.516,0.027,12.244,0.033,12.217,0.025,222,111,000,0,112500944904,14.60,13.20,0.57,315,1
347.232857,29.031757,0.12,0.12,90,15.170,0.047,14.443,0.054,14.455,0.082,222,111,000,0,112519972832,18.90,17.00,0.13,276,1
42.115059,27.910318,0.13,0.12,90,14.864,0.040,14.464,0.051,14.280,0.062,222,111,000,0,112500912280,17.30,15.60,1.13,266,1
41.105443,29.062681,0.63,0.21,0,16.237,0.087,15.531,0.110,15.410,0.149,222,111,000,0,112500890548,19.60,17.20,0.77,210,1
43.555988,29.847828,0.46,0.39,90,16.270,0.104,15.689,0.153,15.952,0.294,222,111,000,0,112500944562,18.60,17.20,0.45,198,1
42.950854,29.723839,0.14,0.13,45,16.002,0.076,15.468,0.110,15.608,0.188,222,111,000,0,112500930822,19.50,17.10,0.51,123,1
41.578637,26.726866,0.13,0.13,90,15.704,0.056,15.264,0.099,15.162,0.126,222,111,000,0,112500900571,18.40,16.40,0.37,242,1
41.005753,25.814781,0.19,0.12,0,13.081,0.034,12.554,0.034,12.352,0.030,222,111,000,0,112500888523,17.10,14.50,0.33,159,1
106.655252,18.542767,0.13,0.13,90,15.580,0.057,15.145,0.076,15.276,0.141,222,111,000,0,105004881802,17.60,16.40,0.40,228,1
43.317895,24.131392,0.12,0.12,90,15.839,0.065,15.226,0.094,14.928,0.112,222,111,000,0,112500939179,18.20,16.10,1.14,129,1
43.946044,24.994144,0.14,0.12,90,15.330,0.051,14.870,0.077,14.501,0.088,222,111,000,0,,,,,,0
42.832201,28.948851,0.16,0.13,0,15.377,0.051,14.938,0.070,14.879,0.111,222,111,000,0,112500928197,18.10,16.40,0.12,172,1
42.620455,28.368704,0.28,0.22,0,15.841,0.065,15.257,0.089,15.033,0.118,222,111,000,0,112500923398,18.30,16.60,0.57,211,1
132.291659,6.630376,0.25,0.23,145,16.647,0.130,15.893,0.207,15.613,0.209,222,111,000,0,,,,,,0
42.192024,26.515579,0.23,0.16,2,16.059,0.076,15.533,0.113,15.370,0.152,222,111,000,0,112500914015,19.40,17.50,0.57,167,1
41.456412,26.607149,0.14,0.13,90,15.834,0.060,15.447,0.097,15.091,0.104,222,111,000,0,,,,,,0
42.198932,26.564386,0.22,0.12,0,15.880,0.067,15.391,0.101,14.946,0.102,222,111,000,0,112500914151,20.90,19.20,0.90,214,1
41.302768,25.911812,0.22,0.14,90,13.974,0.035,13.349,0.036,13.209,0.038,222,111,000,0,112500894655,18.30,15.70,0.96,248,1
41.473777,29.641186,0.45,0.16,0,15.001,0.040,14.252,0.044,14.049,0.050,222,111,000,0,112500898335,20.20,17.10,0.51,174,1
40.110930,26.742109,0.20,0.20,149,16.348,0.114,15.513,0.133,15.531,0.175,222,111,000,0,112500869723,20.90,18.10,0.50,199,1
42.335411,24.917292,0.16,0.12,90,15.816,0.060,15.170,0.078,14.653,0.088,222,111,000,0,,,,,,0
41.288613,23.916742,0.21,0.20,45,16.619,0.161,15.730,0.137,15.516,9.999,220,110,000,0,,,,,,0
345.793957,29.484814,0.22,0.21,45,16.278,0.102,15.584,0.138,15.502,0.182,222,111,000,0,112519924984,21.10,18.80,0.86,173,1
43.001102,25.019701,0.13,0.13,90,15.941,0.075,15.467,0.110,15.235,0.141,222,111,000,0,112500931958,19.00,17.80,0.24,150,1
346.742826,29.241917,0.12,0.12,0,14.882,0.040,14.247,0.047,13.972,0.048,222,111,000,0,,,,,,0
132.535799,5.878254,0.12,0.12,90,14.034,0.030,13.530,0.035,13.350,0.037,222,111,000,0,090006214781,17.80,15.50,1.15,10,1
43.294319,25.944733,0.12,0.12,0,14.378,0.035,13.684,0.037,13.509,0.048,222,111,000,0,112500938626,18.70,16.50,0.90,256,1
106.151994,23.004541,0.13,0.13,90,16.100,0.083,15.496,0.114,15.585,0.186,222,111,000,0,112504898333,18.20,16.90,0.15,73,1
43.303562,26.598707,0.12,0.12,90,15.479,0.055,14.607,0.056,14.553,0.084,222,111,000,0,112500938851,19.70,16.80,1.02,214,1
346.867260,29.112160,0.36,0.34,118,16.383,0.116,16.964,9.999,16.002,0.280,202,101,000,0,112519960987,17.80,17.00,1.59,116,2
344.786413,27.853504,0.12,0.12,90,15.210,0.053,14.629,0.056,14.431,0.076,222,111,000,0,112519889678,18.40,16.60,0.89,105,1
344.472820,25.278473,0.21,0.19,3,16.428,0.125,15.670,0.123,15.351,0.160,222,111,000,0,112519878487,21.10,19.60,2.53,30,1
344.347569,25.282843,0.20,0.12,0,15.595,0.066,14.668,0.061,14.678,0.092,222,111,000,0,112519874026,19.90,16.90,0.52,275,1
39.985126,29.171671,0.13,0.13,90,15.841,0.073,15.500,0.113,15.074,0.115,222,111,000,0,112500866979,18.80,16.70,0.44,134,1
345.017125,27.587364,0.13,0.13,90,15.794,0.070,15.255,0.090,15.457,0.160,222,111,000,0,112519897944,18.50,17.00,0.85,150,1
346.901343,29.510990,0.15,0.12,90,13.233,0.032,12.922,0.031,12.828,0.036,222,111,000,0,112519962140,15.80,14.50,0.28,69,1
41.670907,24.703951,0.25,0.24,5,16.299,0.089,15.574,0.110,15.196,0.114,222,111,000,0,,,,,,0
345.516059,28.150000,0.13,0.13,90,15.701,0.065,15.284,0.098,15.449,0.153,222,111,000,0,112519915365,17.50,16.40,0.43,106,1
345.794392,28.329958,0.18,0.16,99,16.349,0.107,15.442,0.124,15.355,0.146,222,111,000,0,,,,,,0
344.599329,25.782621,0.12,0.12,90,15.084,0.047,14.227,0.049,14.090,0.053,222,111,000,0,112519882943,19.80,16.90,0.71,211,1
345.115055,24.728226,0.12,0.12,0,14.167,0.036,13.639,0.041,13.495,0.038,222,111,000,0,112519901372,17.80,15.40,0.30,180,1
344.733653,29.261459,0.20,0.18,45,16.217,0.109,15.604,0.116,15.368,0.150,222,111,000,0,112519887689,20.50,17.90,0.76,209,1
344.479099,28.420706,0.21,0.18,4,16.521,0.141,15.069,9.999,15.015,0.130,202,101,000,0,112519878711,19.60,18.20,1.01,134,3
344.613380,29.837217,0.12,0.12,90,13.827,0.039,13.424,0.040,13.282,0.041,222,111,000,0,112519883463,16.10,15.00,0.41,203,1
346.396930,26.171389,0.12,0.12,90,13.907,0.034,13.620,0.037,13.556,0.041,222,111,000,0,112519945352,16.50,15.20,0.91,37,1
345.590494,29.785439,0.12,0.12,90,14.909,0.041,14.631,0.061,14.495,0.072,222,111,000,0,112519918001,17.50,16.30,0.28,141,1
40.229437,27.603010,0.17,0.12,0,15.112,0.045,14.846,0.072,14.698,0.083,222,111,000,0,112500872182,17.30,16.00,0.63,266,1
344.568942,29.035833,0.16,0.12,0,14.829,0.043,14.272,0.046,14.108,0.056,222,111,000,0,112519881817,18.10,16.40,0.71,91,1
344.351075,24.579809,0.13,0.12,0,12.245,0.032,11.844,0.034,11.750,0.030,222,111,000,0,112519874159,15.90,13.50,0.87,244,1
43.773219,28.393021,0.21,0.13,0,15.684,0.063,15.284,0.104,15.344,0.154,222,111,000,0,112500949645,17.60,16.40,0.31,277,1
40.246152,29.868118,0.35,0.23,176,16.375,0.126,15.716,0.151,15.261,0.153,222,111,000,0,112500872526,20.60,17.50,0.91,130,1
344.999214,29.686188,0.12,0.12,90,13.272,0.035,12.879,0.034,12.874,0.037,222,111,000,0,112519897351,15.60,14.40,0.69,239,1
345.839615,24.279879,0.12,0.12,90,12.941,0.030,12.520,0.035,12.458,0.034,222,111,000,0,112519926560,16.00,14.30,0.33,69,1
344.760793,26.857338,0.14,0.12,0,12.749,0.035,12.295,0.033,12.249,0.032,222,111,000,0,112519888668,15.50,14.10,1.83,236,1
345.252478,24.121569,0.12,0.12,90,15.154,0.052,14.417,0.053,14.187,0.063,222,111,000,0,112519906199,20.60,17.60,0.70,175,1
344.631104,28.936674,0.12,0.12,0,13.417,0.036,12.820,0.033,12.687,0.032,222,111,000,0,112519884049,16.70,15.10,1.19,158,1
344.712582,27.030512,0.12,0.12,90,15.165,0.052,14.484,0.056,14.322,0.069,222,111,000,0,112519886915,18.70,16.50,0.95,125,1
345.265404,23.906088,0.15,0.15,90,16.055,0.088,15.798,0.151,15.750,0.207,222,111,000,0,112519906687,18.90,17.10,0.19,57,1
42.959163,25.981373,0.13,0.13,0,16.093,0.083,15.383,0.105,15.375,0.164,222,111,000,0,112500931022,21.00,18.50,0.53,214,1
345.109066,26.539984,0.12,0.12,90,16.029,0.088,15.325,0.091,14.995,0.112,222,111,000,0,112519901172,20.60,18.20,0.62,104,1
344.600485,28.646925,0.22,0.12,0,13.358,0.037,12.920,0.034,12.794,0.032,222,111,000,0,112519882972,16.60,14.90,0.85,214,1
40.333848,29.497030,0.20,0.19,18,16.512,0.115,15.627,0.139,15.342,0.146,222,111,000,0,,,,,,0
344.698777,24.850557,0.12,0.12,90,14.383,0.037,13.884,0.041,13.741,0.043,222,111,000,0,112519886411,17.60,15.60,0.23,308,1
347.102516,28.858784,0.12,0.12,90,14.669,0.043,14.000,0.043,13.969,0.054,222,111,000,0,112519968710,18.10,15.80,1.84,167,1
344.085941,29.708612,0.24,0.23,179,16.337,0.130,16.004,0.196,15.521,0.184,222,111,000,0,,,,,,0
345.897306,27.322775,0.12,0.12,90,15.005,0.043,14.723,0.064,14.610,0.085,222,111,000,0,112519928536,17.60,15.80,0.87,85,1
44.060736,26.314224,0.12,0.12,90,14.646,0.037,13.936,0.049,13.743,0.065,222,111,000,0,112500956373,19.50,17.10,1.89,280,1
42.662531,26.336763,0.35,0.24,0,14.932,0.039,14.617,0.058,14.408,0.068,222,111,000,0,112500924421,17.80,15.90,0.56,207,1
132.538793,11.595018,0.16,0.12,0,15.006,0.045,14.456,0.054,14.300,0.063,222,111,000,0,097506147022,19.50,17.20,0.22,61,1
41.653864,28.915554,0.29,0.24,86,16.591,0.123,15.787,0.137,15.771,0.205,222,111,000,0,,,,,,0
346.603932,27.819445,0.24,0.18,177,16.159,0.105,15.423,0.120,15.268,0.154,222,111,000,0,,,,,,0
43.682341,27.274092,0.16,0.15,19,16.228,0.107,15.428,0.116,14.892,0.123,222,111,000,0,112500947511,20.70,17.50,1.29,239,1
41.694446,26.417458,0.13,0.13,90,16.119,0.080,15.235,0.080,15.088,0.119,222,111,000,0,,,,,,0
40.211493,26.310266,0.15,0.12,0,15.425,0.055,14.836,0.081,14.799,0.094,222,111,000,0,112500871820,18.40,16.20,0.35,127,1
42.271111,29.781185,0.12,0.12,90,14.981,0.047,14.775,0.063,14.601,0.090,222,111,000,0,112500915746,17.60,15.70,0.25,178,1
41.202926,28.974840,0.27,0.15,0,13.943,0.029,13.550,0.033,13.488,0.039,222,111,000,0,112500892505,16.30,14.50,3.65,305,1
345.706744,25.580507,0.12,0.12,90,14.499,0.035,13.729,0.039,13.584,0.041,222,111,000,0,112519921928,19.40,16.60,0.94,272,1
43.111510,27.923944,0.17,0.12,0,15.302,0.050,14.873,0.068,14.956,0.111,222,111,000,0,112500934487,18.10,16.10,0.32,295,1
346.846056,25.321297,0.34,0.30,104,16.463,0.119,15.574,9.999,15.800,0.244,202,101,000,0,,,,,,0
41.095189,24.378632,0.44,0.15,90,15.478,0.053,15.145,0.082,14.702,0.087,222,111,000,0,112500890341,18.70,16.50,0.24,112,1
43.371027,27.108049,0.12,0.12,90,11.995,0.032,11.661,0.034,11.600,0.032,222,111,000,0,112500940370,14.70,12.30,1.66,205,1
43.753674,26.420242,0.12,0.12,90,15.665,0.070,14.910,0.074,14.959,0.125,222,111,000,0,112500949186,19.80,17.40,0.44,155,1
42.341555,27.495577,0.12,0.12,90,15.739,0.067,14.983,0.077,14.542,0.074,222,111,000,0,112500917335,18.90,17.10,0.94,185,1
132.497428,7.840315,0.12,0.12,90,14.102,0.033,13.535,0.036,13.451,0.040,222,111,000,0,097506146045,17.40,15.40,0.48,144,1
42.364133,27.861134,0.12,0.12,90,15.415,0.056,14.994,0.076,14.768,0.090,222,111,000,0,112500917852,17.60,16.10,0.50,208,1
345.806568,26.175545,0.12,0.12,90,15.288,0.051,14.542,0.059,14.362,0.065,222,111,000,0,112519925449,20.20,17.60,1.14,73,1
